DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"14/05/2016 16:56:38", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 16:59:14", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:05:12", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:07:47", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:11:35", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:13:42", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:16:21", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:18:18", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:31:30", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:33:57", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:36:00", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:39:51", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:42:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:44:01", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:45:43", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:47:10", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:48:18", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:52:41", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 17:56:00", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 20:35:18", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 20:41:00", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 20:48:10", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 20:50:52", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:06:56", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:08:58", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:16:37", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:17:04", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:19:33", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:21:43", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:26:05", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:36:42", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:43:05", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:45:16", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 21:57:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 22:03:26", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 22:08:55", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 22:12:44", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"14/05/2016 22:20:50", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 00:08:27", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 12:37:14", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 13:06:12", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 13:07:05", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 13:09:56", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 13:59:46", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:01:54", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:05:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:12:25", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:13:44", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:15:24", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:17:46", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:20:23", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 14:23:13", ieee123, SOLVED, Snap, 100,    1.000, 246, 132, 278, 3, OFF, 1, 3, 0, 0, 1.046, 0.99065, 3.62769, 1.29351, 0.0948615, 2.615, 0.158838, 50
"15/05/2016 21:07:35", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 21:16:08", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 21:18:56", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 21:41:10", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:01:25", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:06:48", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:14:52", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:21:31", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:28:27", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:28:42", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:29:30", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:31:07", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:32:41", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 22:43:01", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:16:49", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:26:38", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:33:45", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:47:32", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:50:11", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:51:53", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:54:03", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:55:04", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:57:58", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"15/05/2016 23:59:56", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:04:04", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:04:33", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:08:39", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:11:58", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:12:37", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:14:19", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:15:31", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:18:05", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:19:35", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:21:13", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:23:19", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:24:20", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:25:53", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:26:42", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:33:46", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:36:42", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:39:54", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:41:47", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:44:16", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:46:49", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:49:24", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:51:36", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 00:56:27", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:04:35", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:08:55", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:12:07", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:14:56", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:19:06", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:19:45", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 01:20:02", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:18:53", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:27:59", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:32:12", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:33:57", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:35:34", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:36:31", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:41:10", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:43:10", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:43:57", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:46:02", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:51:43", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:56:52", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:57:56", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 16:58:22", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:04:10", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:06:20", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:07:37", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:14:07", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:18:28", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
"16/05/2016 17:21:46", ieee123, SOLVED, Snap, 100,    1.000, 245, 132, 278, 3, OFF, 1, 3, 0, 0, 1.0525, 0.99818, 3.28169, 1.06327, 0.0755557, 2.302, 0.128638, 50
